step,event,throughput,memory_monolithic,memory_paged,memory_paged_compressed,fragmentation_monolithic,fragmentation_paged,fragmentation_paged_compressed
8349,"{'op': 'alloc', 'id': 7392, 'size': 24}",24,4096,4096,2048.0,0.0,0.0,0.0
8350,"{'op': 'alloc', 'id': 7393, 'size': 8}",8,4096,4096,2048.0,0.0,0.0,0.0
8351,"{'op': 'alloc', 'id': 7394, 'size': 32}",32,4096,4096,2048.0,0.0,0.0,0.0
8352,"{'op': 'alloc', 'id': 7395, 'size': 23}",23,4096,4096,2048.0,0.0,0.0,0.0
8353,"{'op': 'alloc', 'id': 7396, 'size': 23}",23,4096,4096,2048.0,0.0,0.0,0.0
8354,"{'op': 'alloc', 'id': 7397, 'size': 4}",4,4096,4096,2048.0,0.0,0.0,0.0
8355,"{'op': 'free', 'id': 7375}",0,4096,4096,2048.0,0.0,0.0,0.0
8356,"{'op': 'free', 'id': 7372}",0,4096,4096,2048.0,0.0,0.0,0.0
8357,"{'op': 'alloc', 'id': 7398, 'size': 28}",28,4096,4096,2048.0,0.0,0.0,0.0
8358,"{'op': 'alloc', 'id': 7399, 'size': 22}",22,4096,4096,2048.0,0.0,0.0,0.0
8359,"{'op': 'alloc', 'id': 7400, 'size': 26}",26,4096,4096,2048.0,0.0,0.0,0.0
8360,"{'op': 'alloc', 'id': 7401, 'size': 12}",12,4096,4096,2048.0,0.0,0.0,0.0
8361,"{'op': 'alloc', 'id': 7402, 'size': 6}",6,4096,4096,2048.0,0.0,0.0,0.0
8362,"{'op': 'free', 'id': 7393}",0,4096,4096,2048.0,0.0,0.0,0.0
8363,"{'op': 'alloc', 'id': 7404, 'size': 26}",26,4096,4096,2048.0,0.0,0.0,0.0
8364,"{'op': 'alloc', 'id': 7405, 'size': 15}",15,4096,4096,2048.0,0.0,0.0,0.0
8365,"{'op': 'alloc', 'id': 7406, 'size': 24}",24,4096,4096,2048.0,0.0,0.0,0.0
8366,"{'op': 'free', 'id': 7386}",0,4096,4096,2048.0,0.0,0.0,0.0
8367,"{'op': 'free', 'id': 7369}",0,4096,4096,2048.0,0.0,0.0,0.0
8368,"{'op': 'alloc', 'id': 7409, 'size': 32}",32,4096,4096,2048.0,0.0,0.0,0.0
8369,"{'op': 'alloc', 'id': 7410, 'size': 22}",22,4096,4096,2048.0,0.0,0.0,0.0
8370,"{'op': 'alloc', 'id': 7411, 'size': 13}",13,4096,4096,2048.0,0.0,0.0,0.0
8371,"{'op': 'free', 'id': 7403}",0,4096,4096,2048.0,0.0,0.0,0.0
8372,"{'op': 'alloc', 'id': 7412, 'size': 29}",29,4096,4096,2048.0,0.0,0.0,0.0
8373,"{'op': 'free', 'id': 7382}",0,4096,4096,2048.0,0.0,0.0,0.0
8374,"{'op': 'alloc', 'id': 7414, 'size': 7}",7,4096,4096,2048.0,0.0,0.0,0.0
8375,"{'op': 'alloc', 'id': 7415, 'size': 2}",2,4096,4096,2048.0,0.0,0.0,0.0
8376,"{'op': 'alloc', 'id': 7416, 'size': 31}",31,4096,4096,2048.0,0.0,0.0,0.0
8377,"{'op': 'alloc', 'id': 7417, 'size': 19}",19,4096,4096,2048.0,0.0,0.0,0.0
8378,"{'op': 'alloc', 'id': 7418, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8379,"{'op': 'alloc', 'id': 7419, 'size': 29}",29,4096,4096,2048.0,0.0,0.0,0.0
8380,"{'op': 'alloc', 'id': 7420, 'size': 1}",1,4096,4096,2048.0,0.0,0.0,0.0
8381,"{'op': 'alloc', 'id': 7421, 'size': 29}",29,4096,4096,2048.0,0.0,0.0,0.0
8382,"{'op': 'alloc', 'id': 7422, 'size': 16}",16,4096,4096,2048.0,0.0,0.0,0.0
8383,"{'op': 'alloc', 'id': 7423, 'size': 13}",13,4096,4096,2048.0,0.0,0.0,0.0
8384,"{'op': 'alloc', 'id': 7424, 'size': 10}",10,4096,4096,2048.0,0.0,0.0,0.0
8385,"{'op': 'alloc', 'id': 7425, 'size': 8}",8,4096,4096,2048.0,0.0,0.0,0.0
8386,"{'op': 'alloc', 'id': 7426, 'size': 13}",13,4096,4096,2048.0,0.0,0.0,0.0
8387,"{'op': 'alloc', 'id': 7427, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8388,"{'op': 'alloc', 'id': 7428, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8389,"{'op': 'alloc', 'id': 7429, 'size': 25}",25,4096,4096,2048.0,0.0,0.0,0.0
8390,"{'op': 'free', 'id': 7423}",0,4096,4096,2048.0,0.0,0.0,0.0
8391,"{'op': 'alloc', 'id': 7431, 'size': 3}",3,4096,4096,2048.0,0.0,0.0,0.0
8392,"{'op': 'alloc', 'id': 7432, 'size': 5}",5,4096,4096,2048.0,0.0,0.0,0.0
8393,"{'op': 'alloc', 'id': 7433, 'size': 8}",8,4096,4096,2048.0,0.0,0.0,0.0
8394,"{'op': 'alloc', 'id': 7434, 'size': 25}",25,4096,4096,2048.0,0.0,0.0,0.0
8395,"{'op': 'free', 'id': 7411}",0,4096,4096,2048.0,0.0,0.0,0.0
8396,"{'op': 'free', 'id': 7406}",0,4096,4096,2048.0,0.0,0.0,0.0
8397,"{'op': 'free', 'id': 7409}",0,4096,4096,2048.0,0.0,0.0,0.0
8398,"{'op': 'alloc', 'id': 7437, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8399,"{'op': 'alloc', 'id': 7438, 'size': 4}",4,4096,4096,2048.0,0.0,0.0,0.0
8400,"{'op': 'free', 'id': 7415}",0,4096,4096,2048.0,0.0,0.0,0.0
8401,"{'op': 'alloc', 'id': 7439, 'size': 29}",29,4096,4096,2048.0,0.0,0.0,0.0
8402,"{'op': 'free', 'id': 7410}",0,4096,4096,2048.0,0.0,0.0,0.0
8403,"{'op': 'alloc', 'id': 7441, 'size': 26}",26,4096,4096,2048.0,0.0,0.0,0.0
8404,"{'op': 'free', 'id': 7401}",0,4096,4096,2048.0,0.0,0.0,0.0
8405,"{'op': 'alloc', 'id': 7443, 'size': 10}",10,4096,4096,2048.0,0.0,0.0,0.0
8406,"{'op': 'alloc', 'id': 7444, 'size': 12}",12,4096,4096,2048.0,0.0,0.0,0.0
8407,"{'op': 'alloc', 'id': 7445, 'size': 21}",21,4096,4096,2048.0,0.0,0.0,0.0
8408,"{'op': 'alloc', 'id': 7446, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8409,"{'op': 'free', 'id': 7441}",0,4096,4096,2048.0,0.0,0.0,0.0
8410,"{'op': 'free', 'id': 7433}",0,4096,4096,2048.0,0.0,0.0,0.0
8411,"{'op': 'alloc', 'id': 7449, 'size': 6}",6,4096,4096,2048.0,0.0,0.0,0.0
8412,"{'op': 'alloc', 'id': 7450, 'size': 11}",11,4096,4096,2048.0,0.0,0.0,0.0
8413,"{'op': 'alloc', 'id': 7451, 'size': 8}",8,4096,4096,2048.0,0.0,0.0,0.0
8414,"{'op': 'free', 'id': 7429}",0,4096,4096,2048.0,0.0,0.0,0.0
8415,"{'op': 'alloc', 'id': 7452, 'size': 30}",30,4096,4096,2048.0,0.0,0.0,0.0
8416,"{'op': 'alloc', 'id': 7453, 'size': 14}",14,4096,4096,2048.0,0.0,0.0,0.0
8417,"{'op': 'free', 'id': 7436}",0,4096,4096,2048.0,0.0,0.0,0.0
8418,"{'op': 'alloc', 'id': 7455, 'size': 28}",28,4096,4096,2048.0,0.0,0.0,0.0
8419,"{'op': 'free', 'id': 7449}",0,4096,4096,2048.0,0.0,0.0,0.0
8420,"{'op': 'alloc', 'id': 7456, 'size': 25}",25,4096,4096,2048.0,0.0,0.0,0.0
8421,"{'op': 'alloc', 'id': 7457, 'size': 7}",7,4096,4096,2048.0,0.0,0.0,0.0
8422,"{'op': 'free', 'id': 7416}",0,4096,4096,2048.0,0.0,0.0,0.0
8423,"{'op': 'alloc', 'id': 7458, 'size': 23}",23,4096,4096,2048.0,0.0,0.0,0.0
8424,"{'op': 'free', 'id': 7437}",0,4096,4096,2048.0,0.0,0.0,0.0
8425,"{'op': 'free', 'id': 7424}",0,4096,4096,2048.0,0.0,0.0,0.0
8426,"{'op': 'free', 'id': 7453}",0,4096,4096,2048.0,0.0,0.0,0.0
8427,"{'op': 'alloc', 'id': 7461, 'size': 26}",26,4096,4096,2048.0,0.0,0.0,0.0
8428,"{'op': 'alloc', 'id': 7462, 'size': 12}",12,4096,4096,2048.0,0.0,0.0,0.0
8429,"{'op': 'alloc', 'id': 7463, 'size': 12}",12,4096,4096,2048.0,0.0,0.0,0.0
8430,"{'op': 'alloc', 'id': 7464, 'size': 21}",21,4096,4096,2048.0,0.0,0.0,0.0
8431,"{'op': 'alloc', 'id': 7465, 'size': 32}",32,4096,4096,2048.0,0.0,0.0,0.0
8432,"{'op': 'alloc', 'id': 7466, 'size': 31}",31,4096,4096,2048.0,0.0,0.0,0.0
8433,"{'op': 'alloc', 'id': 7467, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8434,"{'op': 'alloc', 'id': 7468, 'size': 8}",8,4096,4096,2048.0,0.0,0.0,0.0
8435,"{'op': 'alloc', 'id': 7469, 'size': 13}",13,4096,4096,2048.0,0.0,0.0,0.0
8436,"{'op': 'alloc', 'id': 7470, 'size': 14}",14,4096,4096,2048.0,0.0,0.0,0.0
8437,"{'op': 'alloc', 'id': 7471, 'size': 22}",22,4096,4096,2048.0,0.0,0.0,0.0
8438,"{'op': 'alloc', 'id': 7472, 'size': 21}",21,4096,4096,2048.0,0.0,0.0,0.0
8439,"{'op': 'alloc', 'id': 7473, 'size': 15}",15,4096,4096,2048.0,0.0,0.0,0.0
8440,"{'op': 'alloc', 'id': 7474, 'size': 32}",32,4096,4096,2048.0,0.0,0.0,0.0
8441,"{'op': 'alloc', 'id': 7475, 'size': 25}",25,4096,4096,2048.0,0.0,0.0,0.0
8442,"{'op': 'alloc', 'id': 7476, 'size': 12}",12,4096,4096,2048.0,0.0,0.0,0.0
8443,"{'op': 'alloc', 'id': 7477, 'size': 3}",3,4096,4096,2048.0,0.0,0.0,0.0
8444,"{'op': 'alloc', 'id': 7478, 'size': 30}",30,4096,4096,2048.0,0.0,0.0,0.0
8445,"{'op': 'alloc', 'id': 7479, 'size': 11}",11,4096,4096,2048.0,0.0,0.0,0.0
8446,"{'op': 'alloc', 'id': 7480, 'size': 14}",14,4096,4096,2048.0,0.0,0.0,0.0
8447,"{'op': 'alloc', 'id': 7481, 'size': 30}",30,4096,4096,2048.0,0.0,0.0,0.0
8448,"{'op': 'alloc', 'id': 7482, 'size': 16}",16,4096,4096,2048.0,0.0,0.0,0.0
8449,"{'op': 'alloc', 'id': 7483, 'size': 1}",1,4096,4096,2048.0,0.0,0.0,0.0
8450,"{'op': 'free', 'id': 7447}",0,4096,4096,2048.0,0.0,0.0,0.0
8451,"{'op': 'alloc', 'id': 7485, 'size': 15}",15,4096,4096,2048.0,0.0,0.0,0.0
8452,"{'op': 'alloc', 'id': 7486, 'size': 23}",23,4096,4096,2048.0,0.0,0.0,0.0
8453,"{'op': 'alloc', 'id': 7487, 'size': 19}",19,4096,4096,2048.0,0.0,0.0,0.0
8454,"{'op': 'alloc', 'id': 7488, 'size': 5}",5,4096,4096,2048.0,0.0,0.0,0.0
8455,"{'op': 'free', 'id': 7477}",0,4096,4096,2048.0,0.0,0.0,0.0
8456,"{'op': 'alloc', 'id': 7489, 'size': 21}",21,4096,4096,2048.0,0.0,0.0,0.0
8457,"{'op': 'alloc', 'id': 7490, 'size': 5}",5,4096,4096,2048.0,0.0,0.0,0.0
8458,"{'op': 'alloc', 'id': 7491, 'size': 31}",31,4096,4096,2048.0,0.0,0.0,0.0
8459,"{'op': 'free', 'id': 7448}",0,4096,4096,2048.0,0.0,0.0,0.0
8460,"{'op': 'alloc', 'id': 7493, 'size': 10}",10,4096,4096,2048.0,0.0,0.0,0.0
8461,"{'op': 'free', 'id': 7484}",0,4096,4096,2048.0,0.0,0.0,0.0
8462,"{'op': 'alloc', 'id': 7494, 'size': 15}",15,4096,4096,2048.0,0.0,0.0,0.0
8463,"{'op': 'alloc', 'id': 7495, 'size': 21}",21,4096,4096,2048.0,0.0,0.0,0.0
8464,"{'op': 'alloc', 'id': 7496, 'size': 19}",19,4096,4096,2048.0,0.0,0.0,0.0
8465,"{'op': 'free', 'id': 7470}",0,4096,4096,2048.0,0.0,0.0,0.0
8466,"{'op': 'alloc', 'id': 7498, 'size': 2}",2,4096,4096,2048.0,0.0,0.0,0.0
8467,"{'op': 'alloc', 'id': 7499, 'size': 30}",30,4096,4096,2048.0,0.0,0.0,0.0
8468,"{'op': 'alloc', 'id': 7500, 'size': 16}",16,4096,4096,2048.0,0.0,0.0,0.0
8469,"{'op': 'free', 'id': 7457}",0,4096,4096,2048.0,0.0,0.0,0.0
8470,"{'op': 'alloc', 'id': 7501, 'size': 9}",9,4096,4096,2048.0,0.0,0.0,0.0
8471,"{'op': 'alloc', 'id': 7502, 'size': 1}",1,4096,4096,2048.0,0.0,0.0,0.0
8472,"{'op': 'free', 'id': 7458}",0,4096,4096,2048.0,0.0,0.0,0.0
8473,"{'op': 'free', 'id': 7475}",0,4096,4096,2048.0,0.0,0.0,0.0
8474,"{'op': 'alloc', 'id': 7505, 'size': 11}",11,4096,4096,2048.0,0.0,0.0,0.0
8475,"{'op': 'alloc', 'id': 7506, 'size': 25}",25,4096,4096,2048.0,0.0,0.0,0.0
8476,"{'op': 'alloc', 'id': 7507, 'size': 22}",22,4096,4096,2048.0,0.0,0.0,0.0
8477,"{'op': 'free', 'id': 7466}",0,4096,4096,2048.0,0.0,0.0,0.0
8478,"{'op': 'alloc', 'id': 7509, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8479,"{'op': 'alloc', 'id': 7510, 'size': 14}",14,4096,4096,2048.0,0.0,0.0,0.0
8480,"{'op': 'free', 'id': 7471}",0,4096,4096,2048.0,0.0,0.0,0.0
8481,"{'op': 'alloc', 'id': 7511, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8482,"{'op': 'alloc', 'id': 7512, 'size': 1}",1,4096,4096,2048.0,0.0,0.0,0.0
8483,"{'op': 'alloc', 'id': 7513, 'size': 23}",23,4096,4096,2048.0,0.0,0.0,0.0
8484,"{'op': 'alloc', 'id': 7514, 'size': 21}",21,4096,4096,2048.0,0.0,0.0,0.0
8485,"{'op': 'free', 'id': 7491}",0,4096,4096,2048.0,0.0,0.0,0.0
8486,"{'op': 'alloc', 'id': 7516, 'size': 22}",22,4096,4096,2048.0,0.0,0.0,0.0
8487,"{'op': 'alloc', 'id': 7517, 'size': 22}",22,4096,4096,2048.0,0.0,0.0,0.0
8488,"{'op': 'alloc', 'id': 7518, 'size': 29}",29,4096,4096,2048.0,0.0,0.0,0.0
8489,"{'op': 'alloc', 'id': 7519, 'size': 2}",2,4096,4096,2048.0,0.0,0.0,0.0
8490,"{'op': 'free', 'id': 7511}",0,4096,4096,2048.0,0.0,0.0,0.0
8491,"{'op': 'free', 'id': 7512}",0,4096,4096,2048.0,0.0,0.0,0.0
8492,"{'op': 'free', 'id': 7509}",0,4096,4096,2048.0,0.0,0.0,0.0
8493,"{'op': 'alloc', 'id': 7521, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8494,"{'op': 'alloc', 'id': 7522, 'size': 31}",31,4096,4096,2048.0,0.0,0.0,0.0
8495,"{'op': 'alloc', 'id': 7523, 'size': 12}",12,4096,4096,2048.0,0.0,0.0,0.0
8496,"{'op': 'free', 'id': 7488}",0,4096,4096,2048.0,0.0,0.0,0.0
8497,"{'op': 'free', 'id': 7520}",0,4096,4096,2048.0,0.0,0.0,0.0
8498,"{'op': 'alloc', 'id': 7525, 'size': 31}",31,4096,4096,2048.0,0.0,0.0,0.0
8499,"{'op': 'alloc', 'id': 7526, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8500,"{'op': 'alloc', 'id': 7527, 'size': 11}",11,4096,4096,2048.0,0.0,0.0,0.0
8501,"{'op': 'free', 'id': 7523}",0,4096,4096,2048.0,0.0,0.0,0.0
8502,"{'op': 'alloc', 'id': 7528, 'size': 13}",13,4096,4096,2048.0,0.0,0.0,0.0
8503,"{'op': 'free', 'id': 7525}",0,4096,4096,2048.0,0.0,0.0,0.0
8504,"{'op': 'alloc', 'id': 7529, 'size': 2}",2,4096,4096,2048.0,0.0,0.0,0.0
8505,"{'op': 'alloc', 'id': 7530, 'size': 7}",7,4096,4096,2048.0,0.0,0.0,0.0
8506,"{'op': 'alloc', 'id': 7531, 'size': 9}",9,4096,4096,2048.0,0.0,0.0,0.0
8507,"{'op': 'alloc', 'id': 7532, 'size': 15}",15,4096,4096,2048.0,0.0,0.0,0.0
8508,"{'op': 'alloc', 'id': 7533, 'size': 30}",30,4096,4096,2048.0,0.0,0.0,0.0
8509,"{'op': 'alloc', 'id': 7534, 'size': 9}",9,4096,4096,2048.0,0.0,0.0,0.0
8510,"{'op': 'alloc', 'id': 7535, 'size': 9}",9,4096,4096,2048.0,0.0,0.0,0.0
8511,"{'op': 'alloc', 'id': 7536, 'size': 16}",16,4096,4096,2048.0,0.0,0.0,0.0
8512,"{'op': 'alloc', 'id': 7537, 'size': 22}",22,4096,4096,2048.0,0.0,0.0,0.0
8513,"{'op': 'alloc', 'id': 7538, 'size': 31}",31,4096,4096,2048.0,0.0,0.0,0.0
8514,"{'op': 'alloc', 'id': 7539, 'size': 19}",19,4096,4096,2048.0,0.0,0.0,0.0
8515,"{'op': 'alloc', 'id': 7540, 'size': 16}",16,4096,4096,2048.0,0.0,0.0,0.0
8516,"{'op': 'free', 'id': 7499}",0,4096,4096,2048.0,0.0,0.0,0.0
8517,"{'op': 'alloc', 'id': 7542, 'size': 14}",14,4096,4096,2048.0,0.0,0.0,0.0
8518,"{'op': 'alloc', 'id': 7543, 'size': 4}",4,4096,4096,2048.0,0.0,0.0,0.0
8519,"{'op': 'alloc', 'id': 7544, 'size': 29}",29,4096,4096,2048.0,0.0,0.0,0.0
8520,"{'op': 'free', 'id': 7526}",0,4096,4096,2048.0,0.0,0.0,0.0
8521,"{'op': 'alloc', 'id': 7545, 'size': 2}",2,4096,4096,2048.0,0.0,0.0,0.0
8522,"{'op': 'alloc', 'id': 7546, 'size': 5}",5,4096,4096,2048.0,0.0,0.0,0.0
8523,"{'op': 'alloc', 'id': 7547, 'size': 21}",21,4096,4096,2048.0,0.0,0.0,0.0
8524,"{'op': 'alloc', 'id': 7548, 'size': 30}",30,4096,4096,2048.0,0.0,0.0,0.0
8525,"{'op': 'alloc', 'id': 7549, 'size': 16}",16,4096,4096,2048.0,0.0,0.0,0.0
8526,"{'op': 'free', 'id': 7538}",0,4096,4096,2048.0,0.0,0.0,0.0
8527,"{'op': 'free', 'id': 7517}",0,4096,4096,2048.0,0.0,0.0,0.0
8528,"{'op': 'alloc', 'id': 7551, 'size': 28}",28,4096,4096,2048.0,0.0,0.0,0.0
8529,"{'op': 'alloc', 'id': 7552, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8530,"{'op': 'alloc', 'id': 7553, 'size': 5}",5,4096,4096,2048.0,0.0,0.0,0.0
8531,"{'op': 'alloc', 'id': 7554, 'size': 2}",2,4096,4096,2048.0,0.0,0.0,0.0
8532,"{'op': 'alloc', 'id': 7555, 'size': 17}",17,4096,4096,2048.0,0.0,0.0,0.0
8533,"{'op': 'alloc', 'id': 7556, 'size': 29}",29,4096,4096,2048.0,0.0,0.0,0.0
8534,"{'op': 'alloc', 'id': 7557, 'size': 7}",7,4096,4096,2048.0,0.0,0.0,0.0
8535,"{'op': 'alloc', 'id': 7558, 'size': 15}",15,4096,4096,2048.0,0.0,0.0,0.0
8536,"{'op': 'free', 'id': 7550}",0,4096,4096,2048.0,0.0,0.0,0.0
8537,"{'op': 'alloc', 'id': 7560, 'size': 13}",13,4096,4096,2048.0,0.0,0.0,0.0
8538,"{'op': 'alloc', 'id': 7561, 'size': 24}",24,4096,4096,2048.0,0.0,0.0,0.0
8539,"{'op': 'alloc', 'id': 7562, 'size': 23}",23,4096,4096,2048.0,0.0,0.0,0.0
8540,"{'op': 'free', 'id': 7534}",0,4096,4096,2048.0,0.0,0.0,0.0
8541,"{'op': 'alloc', 'id': 7564, 'size': 9}",9,4096,4096,2048.0,0.0,0.0,0.0
8542,"{'op': 'alloc', 'id': 7565, 'size': 7}",7,4096,4096,2048.0,0.0,0.0,0.0
8543,"{'op': 'alloc', 'id': 7566, 'size': 30}",30,4096,4096,2048.0,0.0,0.0,0.0
8544,"{'op': 'alloc', 'id': 7567, 'size': 15}",15,4096,4096,2048.0,0.0,0.0,0.0
8545,"{'op': 'alloc', 'id': 7568, 'size': 25}",25,4096,4096,2048.0,0.0,0.0,0.0
8546,"{'op': 'free', 'id': 7547}",0,4096,4096,2048.0,0.0,0.0,0.0
8547,"{'op': 'free', 'id': 7541}",0,4096,4096,2048.0,0.0,0.0,0.0
8548,"{'op': 'free', 'id': 7549}",0,4096,4096,2048.0,0.0,0.0,0.0
8549,"{'op': 'alloc', 'id': 7571, 'size': 31}",31,4096,4096,2048.0,0.0,0.0,0.0
8550,"{'op': 'alloc', 'id': 7572, 'size': 25}",25,4096,4096,2048.0,0.0,0.0,0.0
8551,"{'op': 'alloc', 'id': 7573, 'size': 9}",9,4096,4096,2048.0,0.0,0.0,0.0
8552,"{'op': 'alloc', 'id': 7574, 'size': 30}",30,4096,4096,2048.0,0.0,0.0,0.0
8553,"{'op': 'alloc', 'id': 7575, 'size': 2}",2,4096,4096,2048.0,0.0,0.0,0.0
8554,"{'op': 'alloc', 'id': 7576, 'size': 10}",10,4096,4096,2048.0,0.0,0.0,0.0
8555,"{'op': 'alloc', 'id': 7577, 'size': 17}",17,4096,4096,2048.0,0.0,0.0,0.0
8556,"{'op': 'alloc', 'id': 7578, 'size': 15}",15,4096,4096,2048.0,0.0,0.0,0.0
8557,"{'op': 'alloc', 'id': 7579, 'size': 20}",20,4096,4096,2048.0,0.0,0.0,0.0
8558,"{'op': 'free', 'id': 7545}",0,4096,4096,2048.0,0.0,0.0,0.0
8559,"{'op': 'alloc', 'id': 7581, 'size': 28}",28,4096,4096,2048.0,0.0,0.0,0.0
8560,"{'op': 'alloc', 'id': 7582, 'size': 1}",1,4096,4096,2048.0,0.0,0.0,0.0
8561,"{'op': 'alloc', 'id': 7583, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8562,"{'op': 'alloc', 'id': 7584, 'size': 6}",6,4096,4096,2048.0,0.0,0.0,0.0
8563,"{'op': 'alloc', 'id': 7585, 'size': 23}",23,4096,4096,2048.0,0.0,0.0,0.0
8564,"{'op': 'alloc', 'id': 7586, 'size': 17}",17,4096,4096,2048.0,0.0,0.0,0.0
8565,"{'op': 'alloc', 'id': 7587, 'size': 15}",15,4096,4096,2048.0,0.0,0.0,0.0
8566,"{'op': 'free', 'id': 7577}",0,4096,4096,2048.0,0.0,0.0,0.0
8567,"{'op': 'alloc', 'id': 7589, 'size': 1}",1,4096,4096,2048.0,0.0,0.0,0.0
8568,"{'op': 'alloc', 'id': 7590, 'size': 23}",23,4096,4096,2048.0,0.0,0.0,0.0
8569,"{'op': 'free', 'id': 7580}",0,4096,4096,2048.0,0.0,0.0,0.0
8570,"{'op': 'alloc', 'id': 7592, 'size': 26}",26,4096,4096,2048.0,0.0,0.0,0.0
8571,"{'op': 'alloc', 'id': 7593, 'size': 16}",16,4096,4096,2048.0,0.0,0.0,0.0
8572,"{'op': 'free', 'id': 7552}",0,4096,4096,2048.0,0.0,0.0,0.0
8573,"{'op': 'free', 'id': 7571}",0,4096,4096,2048.0,0.0,0.0,0.0
8574,"{'op': 'alloc', 'id': 7595, 'size': 15}",15,4096,4096,2048.0,0.0,0.0,0.0
8575,"{'op': 'alloc', 'id': 7596, 'size': 19}",19,4096,4096,2048.0,0.0,0.0,0.0
8576,"{'op': 'alloc', 'id': 7597, 'size': 2}",2,4096,4096,2048.0,0.0,0.0,0.0
8577,"{'op': 'free', 'id': 7570}",0,4096,4096,2048.0,0.0,0.0,0.0
8578,"{'op': 'free', 'id': 7572}",0,4096,4096,2048.0,0.0,0.0,0.0
8579,"{'op': 'alloc', 'id': 7599, 'size': 6}",6,4096,4096,2048.0,0.0,0.0,0.0
8580,"{'op': 'alloc', 'id': 7600, 'size': 3}",3,4096,4096,2048.0,0.0,0.0,0.0
8581,"{'op': 'alloc', 'id': 7601, 'size': 21}",21,4096,4096,2048.0,0.0,0.0,0.0
8582,"{'op': 'alloc', 'id': 7602, 'size': 1}",1,4096,4096,2048.0,0.0,0.0,0.0
8583,"{'op': 'alloc', 'id': 7603, 'size': 5}",5,4096,4096,2048.0,0.0,0.0,0.0
8584,"{'op': 'alloc', 'id': 7604, 'size': 31}",31,4096,4096,2048.0,0.0,0.0,0.0
8585,"{'op': 'alloc', 'id': 7605, 'size': 14}",14,4096,4096,2048.0,0.0,0.0,0.0
8586,"{'op': 'alloc', 'id': 7606, 'size': 5}",5,4096,4096,2048.0,0.0,0.0,0.0
8587,"{'op': 'alloc', 'id': 7607, 'size': 2}",2,4096,4096,2048.0,0.0,0.0,0.0
8588,"{'op': 'free', 'id': 7594}",0,4096,4096,2048.0,0.0,0.0,0.0
8589,"{'op': 'alloc', 'id': 7608, 'size': 9}",9,4096,4096,2048.0,0.0,0.0,0.0
8590,"{'op': 'alloc', 'id': 7609, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8591,"{'op': 'alloc', 'id': 7610, 'size': 2}",2,4096,4096,2048.0,0.0,0.0,0.0
8592,"{'op': 'alloc', 'id': 7611, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8593,"{'op': 'free', 'id': 7574}",0,4096,4096,2048.0,0.0,0.0,0.0
8594,"{'op': 'alloc', 'id': 7612, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8595,"{'op': 'alloc', 'id': 7613, 'size': 21}",21,4096,4096,2048.0,0.0,0.0,0.0
8596,"{'op': 'free', 'id': 7586}",0,4096,4096,2048.0,0.0,0.0,0.0
8597,"{'op': 'alloc', 'id': 7615, 'size': 7}",7,4096,4096,2048.0,0.0,0.0,0.0
8598,"{'op': 'alloc', 'id': 7616, 'size': 5}",5,4096,4096,2048.0,0.0,0.0,0.0
8599,"{'op': 'alloc', 'id': 7617, 'size': 19}",19,4096,4096,2048.0,0.0,0.0,0.0
8600,"{'op': 'alloc', 'id': 7618, 'size': 28}",28,4096,4096,2048.0,0.0,0.0,0.0
8601,"{'op': 'alloc', 'id': 7619, 'size': 23}",23,4096,4096,2048.0,0.0,0.0,0.0
8602,"{'op': 'alloc', 'id': 7620, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8603,"{'op': 'alloc', 'id': 7621, 'size': 27}",27,4096,4096,2048.0,0.0,0.0,0.0
8604,"{'op': 'alloc', 'id': 7622, 'size': 8}",8,4096,4096,2048.0,0.0,0.0,0.0
8605,"{'op': 'alloc', 'id': 7623, 'size': 31}",31,4096,4096,2048.0,0.0,0.0,0.0
8606,"{'op': 'alloc', 'id': 7624, 'size': 3}",3,4096,4096,2048.0,0.0,0.0,0.0
8607,"{'op': 'free', 'id': 7585}",0,4096,4096,2048.0,0.0,0.0,0.0
8608,"{'op': 'alloc', 'id': 7626, 'size': 2}",2,4096,4096,2048.0,0.0,0.0,0.0
8609,"{'op': 'alloc', 'id': 7627, 'size': 26}",26,4096,4096,2048.0,0.0,0.0,0.0
8610,"{'op': 'free', 'id': 7590}",0,4096,4096,2048.0,0.0,0.0,0.0
8611,"{'op': 'alloc', 'id': 7629, 'size': 28}",28,4096,4096,2048.0,0.0,0.0,0.0
